DATE PM10 TEMP_MEAN H_TEMP L_TEMP CLOUD RAIN TEMP_Range SO2 O3 NO2 CO
20020522 100 20.0 26.0 15.8 3.4 0 10.2 0.007 0.031 0.045 0.7
20020523 80 21.9 27.7 15.6 1.0 0 12.1 0.006 0.02 0.04 0.6
20020524 70 19.9 25.3 15.3 1.1 0 10.0 0.006 0.02 0.042 0.6
20020525 80 19.9 26.6 14.0 0.4 0 12.6 0.006 0.027 0.04 0.5
20020526 67 18.5 24.3 14.0 1.4 0 10.3 0.005 0.025 0.029 0.6
20020527 46 18.6 25.3 12.5 0.3 0 12.8 0.003 0.021 0.035 0.5
20020528 66 19.3 25.3 14.1 2.8 0 11.2 0.005 0.019 0.048 0.6
20020529 68 20.6 27.0 13.8 0.9 0 13.2 0.006 0.026 0.049 0.6
20020530 81 19.1 24.5 15.4 9.3 4.0 9.1 0.004 0.025 0.028 0.5
20020531 80 19.4 25.7 16.4 7.1 1.5 9.3 0.003 0.033 0.026 0.6
20020601 64 20.2 24.8 17.1 6.0 0.2 7.7 0.003 0.022 0.038 0.7
20020602 58 22.9 30.0 15.3 0.0 0 14.7 0.004 0.023 0.036 0.8
20020603 71 23.4 29.1 17.6 2.8 0 11.5 0.005 0.02 0.048 0.7
20020604 79 22.4 27.6 18.2 10.0 1.5 9.4 0.006 0.014 0.06 0.7
20020605 114 25.2 31.4 19.1 6.6 0 12.3 0.006 0.03 0.064 0.9
20020606 157 25.9 31.2 21.2 1.1 0 10.0 0.008 0.04 0.067 1.0
20020607 103 25.2 30.6 19.6 2.9 0 11.0 0.007 0.029 0.051 0.8
20020608 67 22.1 27.1 19.4 6.4 0 7.7 0.003 0.019 0.027 0.5
20020609 75 22.8 28.0 18.3 6.1 0 9.7 0.004 0.023 0.029 0.6
20020610 65 22.4 26.6 20.0 9.4 31.5 6.6 0.003 0.012 0.028 0.5
20020611 82 21.9 26.8 19.0 3.9 0 7.8 0.003 0.022 0.03 0.5
20020612 79 18.6 22.9 16.6 8.4 15.5 6.3 0.003 0.006 0.047 0.6
20020613 65 19.7 24.4 16.0 4.1 0 8.4 0.003 0.026 0.025 0.5
20020614 55 20.4 25.0 16.4 2.4 0 8.6 0.004 0.028 0.027 0.5
20020615 58 20.6 24.8 17.4 4.6 0.2 7.4 0.004 0.022 0.036 0.5
20020616 47 22.4 28.6 15.7 1.5 0 12.9 0.003 0.029 0.031 0.5
20020617 68 23.2 28.4 17.9 1.9 0 10.5 0.004 0.025 0.047 0.6
20020618 75 23.4 28.9 19.0 1.9 0 9.9 0.005 0.022 0.043 0.6
20020619 68 22.3 26.2 20.2 9.8 0.0 6.0 0.003 0.012 0.033 0.5
20020620 43 22.2 26.1 19.2 6.8 5.0 6.9 0.003 0.02 0.035 0.5
20020621 59 23.6 28.4 18.8 3.1 0 9.6 0.003 0.022 0.032 0.5
20020622 19 23.7 29.2 18.9 3.5 0 10.3 0.002 0.025 0.015 0.3
20020623 13 18.1 21.3 16.9 10.0 1.5 4.4 0.002 0.008 0.016 0.3
20020624 13 16.4 17.7 15.3 9.6 6.0 2.4 0.002 0.011 0.017 0.3
20020625 16 19.8 25.0 15.5 4.1 0 9.5 0.002 0.018 0.014 0.3
20020626 26 20.9 27.7 14.5 2.1 0 13.2 0.003 0.016 0.023 0.4
20020627 57 21.6 27.5 16.5 0.9 0 11.0 0.005 0.017 0.042 0.6
20020628 60 23.6 30.0 17.4 0.6 0 12.6 0.005 0.025 0.042 0.5
20020629 58 25.8 32.0 18.9 0.6 0 13.1 0.004 0.033 0.044 0.6
20020630 43 26.3 31.5 22.4 4.0 0.0 9.1 0.003 0.029 0.03 0.5
20020701 43 25.0 27.9 22.9 9.5 0.5 5.0 0.003 0.02 0.026 0.4
20020702 51 24.1 28.8 21.5 5.6 5.0 7.3 0.003 0.015 0.034 0.6
20020703 50 26.0 30.6 21.8 3.0 0 8.8 0.004 0.019 0.038 0.6
20020704 53 27.7 32.3 22.3 5.3 0 10.0 0.004 0.02 0.041 0.7
20020705 32 23.3 27.1 20.5 10.0 46.0 6.6 0.003 0.007 0.022 0.5
20020706 14 21.2 23.1 20.0 9.9 25.0 3.1 0.003 0.011 0.017 0.4
20020707 40 22.7 25.3 20.2 7.5 0.0 5.1 0.003 0.029 0.017 0.4
20020708 68 24.3 29.1 20.8 7.6 0.0 8.3 0.003 0.034 0.024 0.4
20020709 43 25.3 29.7 20.3 4.4 0 9.4 0.003 0.026 0.027 0.5
20020710 22 26.2 31.6 21.6 3.6 0 10.0 0.003 0.022 0.021 0.4
20020711 42 25.2 29.7 20.7 4.1 0 9.0 0.003 0.023 0.029 0.5
20020712 86 25.5 29.1 22.5 8.4 0 6.6 0.005 0.02 0.034 0.5
20020713 74 25.1 29.3 22.3 10.0 2.5 7.0 0.004 0.011 0.035 0.6
20020714 57 23.6 24.2 22.4 10.0 22.0 1.8 0.003 0.004 0.024 0.5
20020715 94 25.6 29.4 23.5 9.5 0.5 5.9 0.003 0.012 0.022 0.5
20020716 65 24.7 28.5 21.8 6.3 0 6.7 0.003 0.024 0.027 0.5
20020717 66 24.4 28.4 22.0 6.4 0.0 6.4 0.003 0.021 0.026 0.5
20020718 53 24.9 29.2 20.6 6.1 0 8.6 0.004 0.028 0.028 0.5
20020719 18 20.8 24.7 19.2 9.8 60.5 5.5 0.003 0.007 0.02 0.4
20020720 34 23.6 27.9 18.9 7.9 0.5 9.0 0.004 0.013 0.03 0.5
20020721 60 25.8 29.1 23.1 8.5 0.0 6.0 0.004 0.013 0.031 0.5
20020722 59 24.3 27.0 21.7 9.9 14.0 5.3 0.003 0.011 0.026 0.5
20020723 23 22.4 23.2 21.5 9.5 42.0 1.7 0.003 0.004 0.019 0.5
20020724 44 25.3 27.6 22.6 8.0 0.1 5.0 0.004 0.005 0.021 0.5
20020725 66 27.9 33.8 22.4 2.9 0 11.4 0.004 0.025 0.03 0.6
20020726 28 27.9 31.5 24.5 7.0 0.0 7.0 0.003 0.013 0.018 0.4
20020727 21 29.3 33.6 25.8 3.9 0 7.8 0.003 0.017 0.013 0.3
20020728 31 30.4 34.8 25.6 0.9 0 9.2 0.003 0.027 0.014 0.3
20020729 64 27.6 30.0 25.6 9.1 1.0 4.4 0.003 0.012 0.03 0.5
20020730 58 26.6 29.8 24.0 7.0 1.0 5.8 0.003 0.009 0.027 0.5
20020731 75 26.0 28.0 24.5 8.9 0.0 3.5 0.003 0.007 0.027 0.5
20020801 41 26.0 28.5 24.3 9.3 0.1 4.2 0.003 0.006 0.018 0.4
20020802 29 25.9 29.8 23.8 8.3 0.4 6.0 0.003 0.005 0.013 0.3
20020803 27 25.9 30.0 22.2 6.8 8.0 7.8 0.003 0.02 0.024 0.4
20020804 34 25.6 28.1 22.5 9.6 120.0 5.6 0.003 0.007 0.018 0.5
20020805 32 26.7 28.3 23.2 9.9 22.0 5.1 0.002 0.01 0.011 0.3
20020806 23 22.4 26.1 19.9 10.0 151.5 6.2 0.002 0.018 0.022 0.5
20020807 15 21.2 22.0 19.9 9.9 178.0 2.1 0.003 0.011 0.025 0.6
20020808 30 25.1 30.1 21.2 7.0 0.5 8.9 0.003 0.018 0.024 0.6
20020809 16 25.5 29.4 22.1 8.0 0.0 7.3 0.002 0.015 0.017 0.4
20020810 16 21.4 24.1 19.4 10.0 8.0 4.7 0.003 0.006 0.018 0.5
20020811 12 20.4 23.9 18.4 9.9 3.5 5.5 0.003 0.012 0.014 0.4
20020812 21 20.7 24.0 17.9 10.0 2.0 6.1 0.003 0.007 0.02 0.5
20020813 50 23.0 26.0 19.7 7.9 0.0 6.3 0.003 0.011 0.029 0.6
20020814 66 23.0 26.7 20.8 8.9 0.0 5.9 0.004 0.01 0.036 0.6
20020815 64 24.2 28.9 19.3 6.9 0 9.6 0.004 0.021 0.035 0.6
20020816 26 23.8 26.7 22.2 9.1 0 4.5 0.003 0.013 0.026 0.4
20020817 27 23.0 24.1 21.8 9.0 8.5 2.3 0.003 0.006 0.027 0.5
20020818 27 24.3 28.9 20.9 9.6 16.0 8.0 0.003 0.01 0.022 0.5
20020819 31 22.8 26.2 19.5 8.5 11.5 6.7 0.003 0.014 0.029 0.4
20020820 33 24.5 29.1 19.8 2.1 0 9.3 0.003 0.019 0.027 0.4
20020821 68 24.5 28.6 21.8 7.1 0 6.8 0.004 0.016 0.038 0.6
20020822 65 22.8 23.8 21.5 8.9 12.0 2.3 0.004 0.007 0.034 0.5
20020823 65 24.8 27.0 22.4 9.5 15.0 4.6 0.003 0.014 0.027 0.4
20020824 95 25.4 29.6 22.4 4.8 0 7.2 0.003 0.023 0.032 0.6
20020825 82 25.5 30.5 20.4 2.6 0 10.1 0.004 0.024 0.036 0.7
20020826 82 26.4 30.2 23.0 9.3 6.0 7.2 0.003 0.019 0.034 0.5
20020827 47 24.1 26.5 23.0 8.1 78.5 3.5 0.003 0.014 0.027 0.5
20020828 64 25.5 31.0 21.3 6.0 0 9.7 0.003 0.025 0.039 0.6
20020829 61 28.1 32.2 24.2 5.1 0 8.0 0.003 0.019 0.033 0.6
20020830 28 25.9 27.3 24.4 8.4 1.0 2.9 0.003 0.007 0.021 0.4
20020831 13 22.0 26.1 19.2 10.0 45.5 6.9 0.003 0.022 0.016 0.3
20020901 24 23.5 27.1 19.5 8.8 9.5 7.6 0.003 0.034 0.016 0.4
20020902 128 25.3 29.1 22.8 5.4 0 6.3 0.004 0.016 0.04 0.7
20020903 203 26.6 30.6 23.7 7.6 0 6.9 0.004 0.016 0.04 1.0
20020904 75 26.3 30.2 23.7 8.4 0 6.5 0.003 0.016 0.029 0.6
20020905 56 22.6 25.5 20.1 9.8 2.0 5.4 0.003 0.011 0.025 0.4
20020906 13 21.7 26.0 19.1 5.3 0 6.9 0.003 0.023 0.016 0.3
20020907 22 23.0 28.7 17.5 0.0 0 11.2 0.003 0.021 0.025 0.3
20020908 38 23.3 28.9 18.4 1.3 0 10.5 0.004 0.027 0.029 0.4
20020909 68 23.9 27.9 20.9 6.9 0.0 7.0 0.004 0.026 0.034 0.5
20020910 49 24.7 29.4 20.3 1.5 0 9.1 0.003 0.027 0.035 0.5
20020911 94 24.2 29.3 19.9 0.6 0 9.4 0.005 0.023 0.05 0.7
20020912 75 19.9 22.9 16.8 9.4 0.5 6.1 0.004 0.009 0.034 0.5
20020913 37 19.6 23.0 16.5 8.0 0 6.5 0.004 0.009 0.033 0.5
20020914 36 20.4 24.6 18.5 9.3 5.5 6.1 0.004 0.011 0.033 0.5
20020915 33 18.5 19.8 17.1 10.0 0.2 2.7 0.004 0.005 0.03 0.5
20020916 28 18.8 22.4 15.9 6.5 0.5 6.5 0.003 0.009 0.029 0.4
20020917 33 20.7 26.3 14.9 1.0 0 11.4 0.004 0.014 0.032 0.5
20020918 52 21.4 27.2 16.0 1.4 0 11.2 0.005 0.013 0.043 0.7
20020919 68 21.6 26.6 16.7 3.4 0 9.9 0.005 0.015 0.043 0.8
20020920 73 20.7 25.3 16.4 3.0 0 8.9 0.004 0.018 0.039 0.7
20020921 64 19.5 24.6 17.1 5.8 12.0 7.5 0.003 0.012 0.028 0.6
20020922 23 19.6 24.7 16.0 2.0 0 8.7 0.003 0.019 0.022 0.4
20020923 53 19.4 25.6 13.5 0.3 0 12.1 0.005 0.021 0.039 0.6
20020924 70 20.3 26.4 14.7 0.0 0 11.7 0.005 0.014 0.048 0.7
20020925 62 20.9 26.8 15.2 3.0 0 11.6 0.005 0.017 0.05 0.7
20020926 66 21.6 26.3 17.4 3.5 0 8.9 0.005 0.017 0.048 0.7
20020927 59 20.5 24.8 17.5 3.1 0 7.3 0.004 0.015 0.037 0.6
20020928 32 20.6 26.0 16.5 6.6 20.0 9.5 0.003 0.02 0.033 0.5
20020929 41 19.1 22.8 16.1 8.0 10.5 6.7 0.003 0.019 0.031 0.5
20020930 63 18.8 23.3 16.2 5.3 0.4 7.1 0.004 0.014 0.04 0.6
20021001 68 19.3 24.4 15.1 3.9 0 9.3 0.004 0.016 0.042 0.7
20021002 45 16.7 19.9 14.5 3.5 4.5 5.4 0.004 0.019 0.03 0.5
20021003 51 15.7 22.3 12.3 2.3 2.0 10.0 0.004 0.013 0.03 0.5
20021004 69 15.2 22.1 8.4 0.0 0 13.7 0.005 0.008 0.049 1.0
20021005 69 16.4 21.8 12.5 8.1 3.0 9.3 0.005 0.006 0.052 0.9
20021006 53 16.8 20.2 14.6 8.4 6.5 5.6 0.004 0.019 0.032 0.5
20021007 40 14.4 18.3 11.5 1.6 0 6.8 0.003 0.017 0.025 0.5
20021008 43 12.5 16.8 8.4 0.3 0 8.4 0.003 0.015 0.026 0.6
20021009 67 13.9 19.5 8.1 0.0 0 11.4 0.004 0.01 0.039 0.8
20021010 76 15.3 21.2 9.6 2.4 0 11.6 0.006 0.009 0.048 1.0
20021011 81 16.8 22.2 11.8 4.3 0 10.4 0.006 0.012 0.055 0.9
20021012 96 17.8 22.7 13.1 5.5 0 9.6 0.006 0.01 0.053 0.9
20021013 101 18.4 24.0 14.4 3.6 10.5 9.6 0.005 0.013 0.042 0.8
20021014 95 16.0 21.5 10.8 2.8 0 10.7 0.005 0.007 0.043 0.7
20021015 43 14.7 18.1 12.4 4.3 3.5 5.7 0.004 0.019 0.033 0.5
20021016 61 14.7 20.3 9.9 1.3 0 10.4 0.005 0.008 0.042 0.8
20021017 97 17.5 24.9 11.7 0.0 0 13.2 0.006 0.006 0.06 1.1
20021018 126 17.7 21.0 14.3 8.4 0 6.7 0.006 0.004 0.057 1.2
20021019 19 15.9 19.8 13.6 8.5 0.0 6.2 0.003 0.02 0.019 0.3
20021020 12 13.6 15.5 11.9 10.0 0.5 3.6 0.003 0.016 0.019 0.3
20021021 30 10.7 14.7 5.1 5.4 0.5 9.6 0.003 0.017 0.024 0.4
20021022 32 5.0 9.0 2.2 3.6 0 6.8 0.002 0.018 0.026 0.4
20021023 49 6.5 12.3 2.2 3.4 0 10.1 0.005 0.008 0.047 0.8
20021024 56 9.8 16.6 5.7 4.4 3.5 10.9 0.005 0.008 0.046 0.7
20021025 56 9.1 13.0 6.5 6.4 3.0 6.5 0.004 0.007 0.041 0.8
20021026 26 6.7 10.5 4.3 4.6 7.5 6.2 0.003 0.017 0.025 0.4
20021027 26 3.9 7.8 1.7 0.9 0 6.1 0.002 0.021 0.021 0.4
20021028 27 3.3 8.1 -0.3 0.8 0 8.4 0.003 0.018 0.023 0.4
20021029 43 5.1 10.2 0.3 0.0 0 9.9 0.004 0.01 0.042 0.7
20021030 75 7.1 12.3 1.0 3.3 0 11.3 0.006 0.005 0.06 1.0
20021031 74 11.0 16.5 6.7 4.1 0 9.8 0.007 0.01 0.056 0.9
20021101 32 4.5 9.0 1.2 0.6 0 7.8 0.003 0.02 0.025 0.4
20021102 40 4.5 8.5 -0.2 2.4 0 8.7 0.005 0.011 0.041 0.6
20021103 35 3.4 6.8 1.1 3.0 0 5.7 0.004 0.017 0.03 0.5
20021104 28 1.3 4.7 -0.8 0.4 0 5.5 0.003 0.018 0.024 0.4
20021105 48 4.1 8.9 -1.6 3.0 0 10.5 0.006 0.009 0.049 0.8
20021106 78 10.4 15.7 5.0 4.1 0 10.7 0.009 0.007 0.059 1.0
20021107 91 11.4 16.7 6.3 6.1 1.0 10.4 0.006 0.017 0.042 0.7
20021108 50 2.5 6.3 0.0 4.9 0.0 6.3 0.004 0.018 0.022 0.5
20021109 34 2.2 6.3 -2.4 2.1 0 8.7 0.004 0.014 0.032 0.6
20021110 43 8.8 12.8 3.5 9.0 0 9.3 0.006 0.008 0.043 0.7
20021111 200 13.0 16.3 7.0 7.6 0 9.3 0.007 0.019 0.037 0.8
20021112 103 5.2 8.4 3.0 2.3 0.0 5.4 0.004 0.016 0.026 0.5
20021113 33 1.9 4.7 0.0 2.1 0.0 4.7 0.004 0.014 0.027 0.5
20021114 46 3.1 9.6 -1.3 2.5 0.0 10.9 0.006 0.011 0.037 0.6
20021115 48 0.6 3.4 -2.5 3.0 0 5.9 0.005 0.013 0.035 0.6
20021116 61 2.4 7.6 -2.6 1.1 0 10.2 0.007 0.008 0.046 0.9
20021117 40 2.3 4.4 0.2 7.1 7.0 4.2 0.004 0.009 0.036 0.7
20021118 48 -1.1 1.3 -3.6 2.0 0 4.9 0.004 0.016 0.026 0.5
20021119 68 1.3 5.8 -4.8 4.5 0 10.6 0.007 0.004 0.047 0.9
20021120 81 4.0 5.7 2.9 9.4 4.0 2.8 0.007 0.003 0.048 0.9
20021121 69 1.7 4.6 -0.1 3.6 0 4.7 0.006 0.007 0.042 0.8
20021122 101 4.3 10.9 -1.6 0.0 0 12.5 0.008 0.005 0.054 1.2
20021123 116 6.9 13.6 1.2 2.0 0 12.4 0.01 0.004 0.062 1.3
20021124 110 5.7 8.8 1.7 6.1 0 7.1 0.008 0.006 0.052 1.2
20021125 61 2.7 6.5 -0.3 0.0 0 6.8 0.005 0.01 0.04 0.8
20021126 70 0.5 2.7 -2.1 5.5 0.0 4.8 0.007 0.008 0.047 1.0
20021127 37 -0.5 3.3 -4.1 0.0 0 7.4 0.006 0.014 0.033 0.7
20021128 75 2.8 6.1 -1.9 6.0 0 8.0 0.009 0.004 0.053 1.0
20021129 97 7.1 10.1 5.1 8.6 0.5 5.0 0.007 0.004 0.047 0.9
20021130 91 3.9 9.0 0.8 1.4 0 8.2 0.005 0.006 0.041 1.0
20021201 89 4.8 9.9 -0.7 2.9 0 10.6 0.008 0.005 0.051 1.3
20021202 121 6.9 12.1 3.3 2.0 0 8.8 0.009 0.004 0.058 1.5
20021203 109 7.7 11.0 2.8 7.1 0 8.2 0.009 0.004 0.052 1.2
20021204 100 11.3 15.9 8.0 4.9 0 7.9 0.01 0.007 0.053 1.1
20021205 126 7.3 10.5 4.2 8.1 0 6.3 0.006 0.005 0.035 0.8
20021206 73 6.7 10.0 3.9 9.3 0 6.1 0.006 0.004 0.037 0.8
20021207 43 5.2 8.2 3.3 9.0 0.0 4.9 0.004 0.008 0.027 0.7
20021208 16 1.1 4.3 -2.8 10.0 5.0 7.1 0.003 0.013 0.022 0.5
20021209 31 -5.4 -2.7 -7.5 0.0 0 4.8 0.003 0.019 0.021 0.5
20021210 33 -6.4 -4.0 -9.1 1.9 0 5.1 0.005 0.017 0.025 0.5
20021211 32 -5.5 -2.9 -8.1 2.5 0 5.2 0.004 0.016 0.029 0.6
20021212 49 -3.8 -1.3 -5.8 1.5 0 4.5 0.005 0.01 0.04 0.8
20021213 93 -3.0 1.3 -7.2 0.3 0 8.5 0.009 0.005 0.057 1.2
20021214 118 0.0 4.2 -5.4 5.1 0 9.6 0.01 0.004 0.068 1.5
20021215 69 4.9 8.3 2.1 9.0 0.0 6.2 0.007 0.005 0.047 0.9
20021216 82 4.8 8.7 1.6 10.0 0.5 7.1 0.006 0.005 0.036 0.9
20021217 91 2.6 6.0 1.1 7.3 0 4.9 0.006 0.006 0.036 1.1
20021218 111 4.0 7.1 1.1 7.5 0 6.0 0.009 0.005 0.046 1.2
20021219 72 3.1 7.7 -0.4 1.3 0 8.1 0.007 0.006 0.04 0.8
20021220 71 4.6 10.5 -1.2 2.9 0 11.7 0.007 0.004 0.045 1.1
20021221 72 6.5 11.7 2.8 3.1 0 8.9 0.007 0.005 0.044 0.9
20021222 19 6.4 9.6 3.4 5.4 0 6.2 0.003 0.011 0.031 0.5
20021223 30 5.8 7.1 4.7 9.8 7.0 2.4 0.003 0.005 0.035 0.6
20021224 36 2.3 5.1 1.1 10.0 1.0 4.0 0.003 0.009 0.03 0.5
20021225 46 -2.6 1.2 -5.8 8.3 0.7 7.0 0.003 0.019 0.023 0.4
20021226 31 -6.3 -2.7 -8.8 0.0 0 6.1 0.003 0.018 0.025 0.4
20021227 51 -4.5 -0.1 -8.0 0.0 0 7.9 0.005 0.009 0.041 0.7
20021228 92 -0.9 3.2 -5.5 6.5 0.0 8.7 0.009 0.005 0.048 1.1
20021229 74 -2.4 1.7 -5.8 0.3 0 7.5 0.007 0.009 0.042 0.8
20021230 85 -2.0 1.6 -6.3 5.3 0.7 7.9 0.007 0.004 0.052 1.1
20021231 76 -1.4 1.9 -3.7 2.9 0.1 5.6 0.007 0.008 0.042 0.7
20030101 60 -4.7 -1.0 -7.1 0.0 0 6.1 0.005 0.019 0.029 0.7
20030102 72 -4.3 0.0 -9.2 5.3 0 9.2 0.006 0.009 0.046 0.9
20030103 74 -3.6 -0.3 -6.8 6.8 1.3 6.5 0.006 0.008 0.044 0.8
20030104 65 -10.2 -6.8 -13.4 6.0 0.2 6.6 0.005 0.021 0.021 0.5
20030105 30 -12.8 -9.1 -15.5 0.5 0 6.4 0.003 0.022 0.018 0.4
20030106 49 -9.2 -4.3 -14.3 0.0 0 10.0 0.005 0.007 0.043 0.9
20030107 95 -5.6 -0.5 -10.5 0.6 0 10.0 0.008 0.004 0.059 1.4
20030108 109 -3.3 1.2 -8.6 1.0 0 9.8 0.009 0.005 0.056 1.4
20030109 124 0.5 4.3 -2.4 5.9 0 6.7 0.012 0.003 0.062 1.6
20030110 181 0.7 4.4 -1.7 3.6 0 6.1 0.011 0.004 0.061 1.9
20030111 154 0.6 4.9 -3.3 1.4 0 8.2 0.01 0.005 0.058 1.6
20030112 98 3.9 8.0 0.0 2.8 0 8.0 0.012 0.008 0.05 1.2
20030113 179 5.5 8.7 2.7 8.1 0 6.0 0.01 0.01 0.054 1.4
20030114 75 -2.2 2.7 -5.9 1.3 0 8.6 0.004 0.017 0.026 0.7
20030115 61 -3.9 0.6 -7.7 0.8 0 8.3 0.007 0.006 0.047 0.9
20030116 63 -0.1 3.2 -4.8 7.5 0 8.0 0.009 0.003 0.055 1.1
20030117 66 2.8 4.2 1.9 10.0 4.5 2.3 0.007 0.002 0.049 1.1
20030118 96 1.9 3.8 0.7 8.6 0 3.1 0.008 0.005 0.045 0.9
20030119 83 0.9 2.6 -0.8 3.8 0 3.4 0.007 0.007 0.043 0.9
20030120 77 -0.7 3.0 -3.2 2.4 0 6.2 0.007 0.011 0.04 0.9
20030121 69 -2.1 1.8 -5.6 0.1 0 7.4 0.007 0.009 0.043 0.8
20030122 69 -2.1 -0.8 -2.9 7.5 1.0 2.1 0.006 0.004 0.048 1.0
20030123 67 -1.3 3.1 -4.3 1.0 0 7.4 0.005 0.011 0.038 0.8
20030124 70 -1.6 2.5 -4.7 0.0 0 7.2 0.006 0.009 0.044 0.9
20030125 93 0.3 4.7 -5.0 3.4 0 9.7 0.008 0.003 0.055 1.3
20030126 51 2.7 4.2 1.8 9.6 1.5 2.4 0.005 0.005 0.042 0.8
20030127 47 -1.7 2.8 -6.1 9.8 5.6 8.9 0.004 0.009 0.03 0.7
20030128 40 -8.1 -4.1 -11.9 3.1 0.0 7.8 0.004 0.018 0.022 0.5
20030129 64 -11.7 -8.5 -13.9 0.5 0 5.4 0.003 0.018 0.019 0.4
20030130 42 -7.2 -1.9 -13.2 1.3 0 11.3 0.006 0.008 0.038 0.7
20030131 50 -2.5 0.8 -5.1 5.9 0.0 5.9 0.007 0.012 0.038 0.8
20030201 64 -1.3 4.5 -6.7 2.0 0 11.2 0.005 0.011 0.041 0.9
20030202 69 -0.6 4.1 -4.6 0.3 0 8.7 0.006 0.009 0.048 1.1
20030203 59 -0.6 4.2 -4.4 2.5 0 8.6 0.006 0.006 0.05 1.0
20030204 52 0.6 3.9 -1.2 3.0 0 5.1 0.007 0.009 0.045 0.8
20030205 60 -0.3 3.9 -2.8 1.8 0 6.7 0.006 0.012 0.042 0.7
20030206 54 0.5 4.9 -4.5 2.6 0 9.4 0.007 0.01 0.043 0.7
20030207 52 4.3 6.7 1.6 9.4 0 5.1 0.008 0.004 0.046 0.7
20030208 49 4.5 6.0 3.1 6.3 3.0 2.9 0.005 0.005 0.042 0.8
20030209 86 4.6 8.8 0.5 4.6 0 8.3 0.007 0.003 0.048 1.1
20030210 95 5.5 10.3 2.1 7.0 0.5 8.2 0.006 0.006 0.041 0.9
20030211 63 -0.6 4.1 -6.0 4.4 1.5 10.1 0.003 0.014 0.025 0.6
20030212 40 -4.1 -0.4 -8.3 1.9 0.1 7.9 0.004 0.015 0.03 0.5
20030213 90 1.5 5.6 -2.4 5.3 0.0 8.0 0.012 0.013 0.042 0.8
20030214 149 2.7 7.5 -1.0 0.9 0 8.5 0.011 0.011 0.053 1.2
20030215 95 4.0 9.7 -0.2 5.4 0 9.9 0.008 0.007 0.056 1.1
20030216 93 4.3 9.5 0.3 0.3 0 9.2 0.009 0.013 0.046 0.9
20030217 139 4.1 9.6 -0.4 2.5 0 10.0 0.011 0.004 0.061 1.2
20030218 136 4.1 7.1 1.5 8.5 0.0 5.6 0.01 0.004 0.062 1.1
20030219 148 2.2 4.0 0.8 7.6 0 3.2 0.008 0.008 0.05 0.9
20030220 51 3.3 8.5 -0.7 1.0 0 9.2 0.005 0.013 0.041 0.7
20030221 76 3.5 6.4 1.5 8.9 13.5 4.9 0.006 0.003 0.055 0.9
20030222 16 3.8 4.9 1.3 10.0 19.0 3.6 0.003 0.016 0.031 0.5
20030223 29 2.8 3.7 1.9 10.0 1.0 1.8 0.003 0.023 0.025 0.4
20030224 82 3.7 7.6 1.6 4.6 0.5 6.0 0.005 0.01 0.04 0.7
20030225 178 4.3 9.1 1.5 6.4 0 7.6 0.011 0.007 0.055 1.1
20030226 178 4.9 8.5 3.5 6.0 0.5 5.0 0.011 0.006 0.063 1.3
20030227 80 6.1 11.4 1.2 0.5 0 10.2 0.005 0.014 0.041 0.8
20030228 69 6.6 11.9 1.6 6.3 0 10.3 0.005 0.012 0.046 0.6
20030301 81 6.5 10.2 4.0 6.1 0.5 6.2 0.005 0.015 0.039 0.6
20030302 146 4.3 7.2 1.4 7.4 5.0 5.8 0.009 0.016 0.04 0.7
20030303 63 0.4 4.4 -2.7 2.6 2.5 7.1 0.003 0.023 0.022 0.5
20030304 44 -1.0 2.9 -5.0 3.9 0 7.9 0.003 0.017 0.029 0.5
20030305 72 2.5 6.9 -1.3 9.0 0 8.2 0.005 0.005 0.046 0.7
20030306 39 3.4 4.1 1.7 10.0 3.5 2.4 0.003 0.009 0.037 0.5
20030307 23 2.8 3.8 1.1 10.0 5.2 2.7 0.002 0.011 0.033 0.5
20030308 43 2.6 4.8 0.8 8.5 0.5 4.0 0.003 0.009 0.04 0.6
20030309 66 3.4 7.0 0.0 3.3 0.0 7.0 0.004 0.006 0.044 0.7
20030310 57 4.6 9.0 0.3 2.1 0 8.7 0.004 0.012 0.039 0.6
20030311 49 5.6 11.0 0.5 4.4 0 10.5 0.004 0.011 0.043 0.5
20030312 76 6.6 11.7 3.5 2.8 0 8.2 0.006 0.011 0.054 0.7
20030313 86 5.8 10.7 1.7 2.4 0 9.0 0.005 0.013 0.052 0.7
20030314 114 5.8 10.1 1.2 7.3 0 8.9 0.007 0.007 0.06 0.7
20030315 126 8.3 13.4 4.3 5.5 0 9.1 0.009 0.009 0.062 0.8
20030316 66 6.8 8.5 4.6 9.9 6.5 3.9 0.004 0.009 0.043 0.6
20030317 33 6.2 10.1 3.1 7.1 1.5 7.0 0.003 0.018 0.031 0.5
20030318 64 6.7 11.9 2.1 0.3 0 9.8 0.004 0.014 0.042 0.6
20030319 65 7.1 12.4 2.0 0.4 0 10.4 0.005 0.012 0.052 0.6
20030320 100 7.9 14.2 1.4 0.0 0 12.8 0.008 0.008 0.063 0.8
20030321 82 9.8 14.0 6.3 8.6 0.1 7.7 0.006 0.018 0.048 0.6
20030322 72 9.8 14.9 5.4 0.3 0 9.5 0.005 0.018 0.049 0.5
20030323 124 9.0 12.4 5.9 5.1 0 6.5 0.011 0.012 0.063 0.8
20030324 99 8.6 11.6 5.6 7.0 0.0 6.0 0.008 0.01 0.057 0.8
20030325 126 6.9 10.6 5.4 8.9 0 5.2 0.005 0.019 0.04 0.6
